http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/areaLand
ツインレイクス郡区 (アイオワ州カルホーン郡),9.342e+07
"Twin Lakes Township, Calhoun County, Iowa",9.342e+07
Gmina Twin Lakes (Iowa),9.342e+07
"Municipio de Twin Lakes (condado de Calhoun, Iowa)",9.34209e+07
ツインレイクス郡区 (アイオワ州カルホーン郡),9.34209e+07
"Twin Lakes Township, Calhoun County, Iowa",9.34209e+07
Gmina Twin Lakes (Iowa),9.34209e+07
"Municipio de Union City (condado de Allamakee, Iowa)",7.943e+07
ユニオン・シティー郡区 (アイオワ州アラマキー郡),7.943e+07
"Union City Township, Allamakee County, Iowa",7.943e+07
Gmina Union City,7.943e+07
尤寧城鎮區 (阿勒馬基縣),7.943e+07
"Municipio de Union City (condado de Allamakee, Iowa)",7.94349e+07
ユニオン・シティー郡区 (アイオワ州アラマキー郡),7.94349e+07
"Union City Township, Allamakee County, Iowa",7.94349e+07
Gmina Union City,7.94349e+07
尤寧城鎮區 (阿勒馬基縣),7.94349e+07
Municipio de Union Prairie,9.168e+07
ユニオン・プレイリー郡区 (アイオワ州アラマキー郡),9.168e+07
"Union Prairie Township, Allamakee County, Iowa",9.168e+07
Gmina Union Prairie,9.168e+07
尤寧普雷里鎮區 (阿勒馬基縣),9.168e+07
Municipio de Union Prairie,9.16856e+07
ユニオン・プレイリー郡区 (アイオワ州アラマキー郡),9.16856e+07
"Union Prairie Township, Allamakee County, Iowa",9.16856e+07
Gmina Union Prairie,9.16856e+07
尤寧普雷里鎮區 (阿勒馬基縣),9.16856e+07
Ute Park (Nuevo México),8.79e+06
"Ute Park, New Mexico",8.79e+06
"Municipio de Utica (condado de Clark, Indiana)",5.60473e+07
"Utica Township, Clark County, Indiana",5.60473e+07
"Municipio de Veale (condado de Daviess, Indiana)",7.53946e+07
"Veale Township, Daviess County, Indiana",7.53946e+07
Municipio de Vermillion (Iowa),5.66e+07
ヴァーミリアン郡区 (アイオワ州アパヌース郡),5.66e+07
"Vermillion Township, Appanoose County, Iowa",5.66e+07
Gmina Vermillion (Iowa),5.66e+07
Municipio de Vermillion (Indiana),1.3082e+08
"Vermillion Township, Vermillion County, Indiana",1.3082e+08
Municipio de Victoria (Iowa),9.155e+07
ビクトリア郡区 (アイオワ州カス郡),9.155e+07
"Victoria Township, Cass County, Iowa",9.155e+07
Gmina Victoria (Iowa),9.155e+07
Municipio de Victoria (Iowa),9.15561e+07
ビクトリア郡区 (アイオワ州カス郡),9.15561e+07
"Victoria Township, Cass County, Iowa",9.15561e+07
Gmina Victoria (Iowa),9.15561e+07
Municipio de Vincennes,1.55606e+08
"Vincennes Township, Knox County, Indiana",1.55606e+08
Municipio de Ward (Indiana),9.51821e+07
"Ward Township, Randolph County, Indiana",9.51821e+07
"Municipio de Washington (condado de Adair, Iowa)",9.21e+07
ワシントン郡区 (アイオワ州アデール郡),9.21e+07
"Washington Township, Adair County, Iowa",9.21e+07
Gmina Washington (hrabstwo Adair),9.21e+07
"Municipio de Washington (condado de Adair, Iowa)",9.21e+07
ワシントン郡区 (アイオワ州アデール郡),9.21e+07
"Washington Township, Adair County, Iowa",9.21e+07
Gmina Washington (hrabstwo Adair),9.21e+07
"Municipio de Washington (condado de Adams, Indiana)",9.70987e+07
"Washington Township, Adams County, Indiana",9.70987e+07
"Municipio de Washington (condado de Adams, Iowa)",9.201e+07
ワシントン郡区 (アイオワ州アダムズ郡),9.201e+07
"Washington Township, Adams County, Iowa",9.201e+07
"Gmina Washington (hrabstwo Adams, Iowa)",9.201e+07
"Municipio de Washington (condado de Adams, Iowa)",9.20223e+07
ワシントン郡区 (アイオワ州アダムズ郡),9.20223e+07
"Washington Township, Adams County, Iowa",9.20223e+07
"Gmina Washington (hrabstwo Adams, Iowa)",9.20223e+07
"Municipio de Washington (condado de Allen, Indiana)",8.205e+07
"Washington Township, Allen County, Indiana",8.205e+07
"Municipio de Washington (condado de Appanoose, Iowa)",9.335e+07
ワシントン郡区 (アイオワ州アパヌース郡),9.335e+07
"Washington Township, Appanoose County, Iowa",9.335e+07
Gmina Washington (hrabstwo Appanoose),9.335e+07
"Municipio de Washington (condado de Black Hawk, Iowa)",3.783e+07
ワシントン郡区 (アイオワ州ブラックホーク郡),3.783e+07
"Washington Township, Black Hawk County, Iowa",3.783e+07
Gmina Washington (hrabstwo Black Hawk),3.783e+07
"Municipio de Washington (condado de Black Hawk, Iowa)",3.78397e+07
ワシントン郡区 (アイオワ州ブラックホーク郡),3.78397e+07
"Washington Township, Black Hawk County, Iowa",3.78397e+07
Gmina Washington (hrabstwo Black Hawk),3.78397e+07
"Municipio de Washington (condado de Blackford, Indiana)",9.38094e+07
"Washington Township, Blackford County, Indiana",9.38094e+07
"Municipio de Washington (condado de Boone, Indiana)",9.17892e+07
"Washington Township, Boone County, Indiana",9.17892e+07
"Municipio de Washington (condado de Bremer, Iowa)",5.11264e+07
ワシントン郡区 (アイオワ州ブレマー郡),5.11264e+07
"Washington Township, Bremer County, Iowa",5.11264e+07
Gmina Washington (hrabstwo Bremer),5.11264e+07
"Municipio de Washington (condado de Bremer, Iowa)",5.113e+07
ワシントン郡区 (アイオワ州ブレマー郡),5.113e+07
"Washington Township, Bremer County, Iowa",5.113e+07
Gmina Washington (hrabstwo Bremer),5.113e+07
"Municipio de Washington (condado de Brown, Indiana)",2.57497e+08
"Washington Township, Brown County, Indiana",2.57497e+08
"Municipio de Washington (condado de Buchanan, Iowa)",9.23331e+07
ワシントン郡区 (アイオワ州ブキャナン郡),9.23331e+07
"Washington Township, Buchanan County, Iowa",9.23331e+07
"Gmina Washington (hrabstwo Buchanan, Iowa)",9.23331e+07
"Municipio de Washington (condado de Buchanan, Iowa)",9.234e+07
ワシントン郡区 (アイオワ州ブキャナン郡),9.234e+07
"Washington Township, Buchanan County, Iowa",9.234e+07
"Gmina Washington (hrabstwo Buchanan, Iowa)",9.234e+07
"Municipio de Washington (condado de Buena Vista, Iowa)",9.01057e+07
ワシントン郡区 (アイオワ州ブエナビスタ郡),9.01057e+07
"Washington Township, Buena Vista County, Iowa",9.01057e+07
Gmina Washington (hrabstwo Buena Vista),9.01057e+07
"Municipio de Washington (condado de Buena Vista, Iowa)",9.012e+07
ワシントン郡区 (アイオワ州ブエナビスタ郡),9.012e+07
"Washington Township, Buena Vista County, Iowa",9.012e+07
Gmina Washington (hrabstwo Buena Vista),9.012e+07
"Municipio de Washington (condado de Butler, Iowa)",9.34986e+07
ワシントン郡区 (アイオワ州バトラー郡),9.34986e+07
"Washington Township, Butler County, Iowa",9.34986e+07
"Gmina Washington (hrabstwo Butler, Iowa)",9.34986e+07
"Municipio de Washington (condado de Butler, Iowa)",9.35e+07
ワシントン郡区 (アイオワ州バトラー郡),9.35e+07
"Washington Township, Butler County, Iowa",9.35e+07
"Gmina Washington (hrabstwo Butler, Iowa)",9.35e+07
"Municipio de Washington (condado de Carroll, Indiana)",7.72593e+07
"Washington Township, Carroll County, Indiana",7.72593e+07
"Municipio de Washington (condado de Carroll, Iowa)",9.09086e+07
ワシントン郡区 (アイオワ州キャロル郡),9.09086e+07
"Washington Township, Carroll County, Iowa",9.09086e+07
"Gmina Washington (hrabstwo Carroll, Iowa)",9.09086e+07
"Municipio de Washington (condado de Carroll, Iowa)",9.092e+07
ワシントン郡区 (アイオワ州キャロル郡),9.092e+07
"Washington Township, Carroll County, Iowa",9.092e+07
"Gmina Washington (hrabstwo Carroll, Iowa)",9.092e+07
"Municipio de Washington (condado de Cass, Indiana)",9.1064e+07
"Washington Township, Cass County, Indiana",9.1064e+07
"Municipio de Washington (condado de Cass, Indiana)",9.107e+07
"Washington Township, Cass County, Indiana",9.107e+07
"Municipio de Washington (condado de Cass, Iowa)",9.15e+07
ワシントン郡区 (アイオワ州カス郡),9.15e+07
"Washington Township, Cass County, Iowa",9.15e+07
"Gmina Washington (hrabstwo Cass, Iowa)",9.15e+07
"Municipio de Washington (condado de Cass, Iowa)",9.15043e+07
ワシントン郡区 (アイオワ州カス郡),9.15043e+07
"Washington Township, Cass County, Iowa",9.15043e+07
"Gmina Washington (hrabstwo Cass, Iowa)",9.15043e+07
"Municipio de Washington (condado de Clark, Indiana)",9.11417e+07
"Washington Township, Clark County, Indiana",9.11417e+07
"Municipio de Washington (condado de Clay, Indiana)",9.51303e+07
"Washington Township, Clay County, Indiana",9.51303e+07
"Municipio de Washington (condado de Clinton, Indiana)",7.44363e+07
"Washington Township, Clinton County, Indiana",7.44363e+07
"Municipio de Washington (condado de Daviess, Indiana)",1.89276e+08
"Washington Township, Daviess County, Indiana",1.89276e+08
"Municipio de Washington (condado de Dearborn, Indiana)",3.51461e+07
"Washington Township, Dearborn County, Indiana",3.51461e+07
"Municipio de Washington (condado de Decatur, Indiana)",1.42631e+08
"Washington Township, Decatur County, Indiana",1.42631e+08
"Municipio de Washington (condado de Delaware, Indiana)",9.15302e+07
"Washington Township, Delaware County, Indiana",9.15302e+07
"Municipio de Washington (condado de Elkhart, Indiana)",6.56044e+07
"Washington Township, Elkhart County, Indiana",6.56044e+07
"Municipio de Washington (condado de Gibson, Indiana)",9.41202e+07
"Washington Township, Gibson County, Indiana",9.41202e+07
"Municipio de Washington (condado de Grant, Indiana)",8.84222e+07
"Washington Township, Grant County, Indiana",8.84222e+07
"Municipio de Washington (condado de Greene, Indiana)",1.10152e+08
"Washington Township, Greene County, Indiana",1.10152e+08
"Municipio de Washington (condado de Hamilton, Indiana)",1.44211e+08
"Washington Township, Hamilton County, Indiana",1.44211e+08
"Municipio de Washington (condado de Harrison, Indiana)",5.37941e+07
"Washington Township, Harrison County, Indiana",5.37941e+07
"Municipio de Washington (condado de Hendricks, Indiana)",1.0009e+08
"Washington Township, Hendricks County, Indiana",1.0009e+08
"Municipio de Washington (condado de Hendricks, Indiana)",1.00103e+08
"Washington Township, Hendricks County, Indiana",1.00103e+08
"Municipio de Washington (condado de Jackson, Indiana)",9.2877e+07
"Washington Township, Jackson County, Indiana",9.2877e+07
"Municipio de Washington (condado de Knox, Indiana)",1.26495e+08
"Washington Township, Knox County, Indiana",1.26495e+08
"Municipio de Washington (condado de Kosciusko, Indiana)",9.0287e+07
"Washington Township, Kosciusko County, Indiana",9.0287e+07
"Municipio de Washington (condado de LaPorte, Indiana)",6.94894e+07
"Washington Township, LaPorte County, Indiana",6.94894e+07
"Municipio de Washington (condado de Miami, Indiana)",7.28305e+07
"Washington Township, Miami County, Indiana",7.28305e+07
"Municipio de Washington (condado de Monroe, Indiana)",8.86553e+07
"Washington Township, Monroe County, Indiana",8.86553e+07
"Municipio de Washington (condado de Morgan, Indiana)",1.4895e+08
"Washington Township, Morgan County, Indiana",1.4895e+08
"Municipio de Washington (condado de Newton, Indiana)",1.18829e+08
"Washington Township, Newton County, Indiana",1.18829e+08
"Municipio de Washington (condado de Noble, Indiana)",5.96992e+07
"Washington Township, Noble County, Indiana",5.96992e+07
"Municipio de Washington (condado de Owen, Indiana)",1.22765e+08
"Washington Township, Owen County, Indiana",1.22765e+08
"Municipio de Washington (condado de Parke, Indiana)",9.31101e+07
"Washington Township, Parke County, Indiana",9.31101e+07
"Municipio de Washington (condado de Pike, Indiana)",1.14193e+08
"Washington Township, Pike County, Indiana",1.14193e+08
"Municipio de Washington (condado de Porter, Indiana)",7.639e+07
"Washington Township, Porter County, Indiana",7.639e+07
"Municipio de Washington (condado de Porter, Indiana)",7.64046e+07
"Washington Township, Porter County, Indiana",7.64046e+07
"Municipio de Washington (condado de Putnam, Indiana)",1.37192e+08
"Washington Township, Putnam County, Indiana",1.37192e+08
"Municipio de Washington (condado de Randolph, Indiana)",1.14892e+08
"Washington Township, Randolph County, Indiana",1.14892e+08
"Municipio de Washington (condado de Ripley, Indiana)",7.59126e+07
"Washington Township, Ripley County, Indiana",7.59126e+07
"Municipio de Washington (condado de Rush, Indiana)",8.8733e+07
"Washington Township, Rush County, Indiana",8.8733e+07
"Municipio de Washington (condado de Shelby, Indiana)",9.0028e+07
"Washington Township, Shelby County, Indiana",9.0028e+07
"Municipio de Washington (condado de Starke, Indiana)",9.35763e+07
"Washington Township, Starke County, Indiana",9.35763e+07
"Municipio de Washington (condado de Tippecanoe, Indiana)",6.90491e+07
"Washington Township, Tippecanoe County, Indiana",6.90491e+07
"Municipio de Washington (condado de Washington, Indiana)",1.9412e+08
"Washington Township, Washington County, Indiana",1.9412e+08
"Municipio de Washington (condado de Wayne, Indiana)",1.07744e+08
"Washington Township, Wayne County, Indiana",1.07744e+08
"Municipio de Washington (condado de Whitley, Indiana)",9.1841e+07
"Washington Township, Whitley County, Indiana",9.1841e+07
"Municipio de Waterloo (condado de Allamakee, Iowa)",7.787e+07
ウォータールー郡区 (アイオワ州アラマキー郡),7.787e+07
"Waterloo Township, Allamakee County, Iowa",7.787e+07
Gmina Waterloo (Iowa),7.787e+07
滑鐵盧鎮區 (阿勒馬基縣),7.787e+07
"Municipio de Waterloo (condado de Allamakee, Iowa)",7.78809e+07
ウォータールー郡区 (アイオワ州アラマキー郡),7.78809e+07
"Waterloo Township, Allamakee County, Iowa",7.78809e+07
Gmina Waterloo (Iowa),7.78809e+07
滑鐵盧鎮區 (阿勒馬基縣),7.78809e+07
"Municipio de Waterloo (condado de Fayette, Indiana)",4.44183e+07
"Waterloo Township, Fayette County, Indiana",4.44183e+07
"Municipio de Wayne (condado de Bartholomew, Indiana)",1.26676e+08
"Wayne Township, Bartholomew County, Indiana",1.26676e+08
"Municipio de Wayne (condado de Fulton, Indiana)",1.21056e+08
"Wayne Township, Fulton County, Indiana",1.21056e+08
"Municipio de Wayne (condado de Hamilton, Indiana)",9.08827e+07
"Wayne Township, Hamilton County, Indiana",9.08827e+07
"Municipio de Wayne (condado de Henry, Indiana)",8.36825e+07
"Wayne Township, Henry County, Indiana",8.36825e+07
"Municipio de Wayne (condado de Huntington, Indiana)",6.30921e+07
"Wayne Township, Huntington County, Indiana",6.30921e+07
"Municipio de Wayne (condado de Jay, Indiana)",9.61922e+07
"Wayne Township, Jay County, Indiana",9.61922e+07
"Municipio de Wayne (condado de Kosciusko, Indiana)",1.1067e+08
"Wayne Township, Kosciusko County, Indiana",1.1067e+08
"Municipio de Wayne (condado de Marion, Indiana)",1.2665e+08
"Wayne Township, Marion County, Indiana",1.2665e+08
"Municipio de Wayne (condado de Marion, Indiana)",1.2665e+08
"Wayne Township, Marion County, Indiana",1.2665e+08
"Municipio de Wayne (condado de Montgomery, Indiana)",9.42238e+07
"Wayne Township, Montgomery County, Indiana",9.42238e+07
"Municipio de Wayne (condado de Noble, Indiana)",9.1841e+07
"Wayne Township, Noble County, Indiana",9.1841e+07
"Municipio de Wayne (condado de Owen, Indiana)",5.72646e+07
"Wayne Township, Owen County, Indiana",5.72646e+07
"Municipio de Wayne (condado de Randolph, Indiana)",1.02823e+08
"Wayne Township, Randolph County, Indiana",1.02823e+08
"Municipio de Wayne (condado de Starke, Indiana)",9.40425e+07
"Wayne Township, Starke County, Indiana",9.40425e+07
"Municipio de Wayne (condado de Tippecanoe, Indiana)",8.87848e+07
"Wayne Township, Tippecanoe County, Indiana",8.87848e+07
"Municipio de Wayne (condado de Wayne, Indiana)",1.35197e+08
"Wayne Township, Wayne County, Indiana",1.35197e+08
"Wea Township, Tippecanoe County, Indiana",9.33432e+07
Welda (Kansas),2.4e+06
"Welda, Kansas",2.4e+06
Weott (California),1.949e+06
"Weott, California",1.949e+06
"Municipio de West Creek (condado de Lake, Indiana)",1.60476e+08
"West Creek Township, Lake County, Indiana",1.60476e+08
"Municipio de West Point (condado de Butler, Iowa)",9.35245e+07
ウェストポイント郡区 (アイオワ州バトラー郡),9.35245e+07
"West Point Township, Butler County, Iowa",9.35245e+07
Gmina West Point (hrabstwo Butler),9.35245e+07
"Municipio de West Point (condado de Butler, Iowa)",9.353e+07
ウェストポイント郡区 (アイオワ州バトラー郡),9.353e+07
"West Point Township, Butler County, Iowa",9.353e+07
Gmina West Point (hrabstwo Butler),9.353e+07
"Municipio de West Point (condado de White, Indiana)",1.38642e+08
"West Point Township, White County, Indiana",1.38642e+08
"Municipio de Westburg (condado de Buchanan, Iowa)",8.813e+07
ウェストバーグ郡区 (アイオワ州ブキャナン郡),8.813e+07
"Westburg Township, Buchanan County, Iowa",8.813e+07
Gmina Westburg,8.813e+07
"Municipio de Westburg (condado de Buchanan, Iowa)",8.81373e+07
ウェストバーグ郡区 (アイオワ州ブキャナン郡),8.81373e+07
"Westburg Township, Buchanan County, Iowa",8.81373e+07
Gmina Westburg,8.81373e+07
"Municipio de Westchester (condado de Porter, Indiana)",8.30091e+07
"Westchester Township, Porter County, Indiana",8.30091e+07
"Municipio de Westchester (condado de Porter, Indiana)",8.301e+07
"Westchester Township, Porter County, Indiana",8.301e+07
Municipio de Wheatfield (Indiana),1.12302e+08
"Wheatfield Township, Jasper County, Indiana",1.12302e+08
Municipio de Whiskey Run,9.97404e+07
"Whiskey Run Township, Crawford County, Indiana",9.97404e+07
"Municipio de White Post (condado de Pulaski, Indiana)",9.4431e+07
"White Post Township, Pulaski County, Indiana",9.4431e+07
Municipio de Whitewater (Indiana),9.05978e+07
"Whitewater Township, Franklin County, Indiana",9.05978e+07
"Municipio de Widner (condado de Knox, Indiana)",1.06708e+08
