http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/numberOfEmployees
Chunsoft,67
Chunsoft,67
CHUNSOFT,67
Claas,9697
Claas,9697
Claas,9697
Claas,9697
Claas,9697
Claas,9697
Claas,9697
Claas,9697
Clearwire,932
Clearwire,932
クリアワイア,932
Clipper Magazine,1400
Clough Harbour,600
Co-operatives UK,31
Cochin Special Economic Zone,15000
Colonial Bank,10000
Colonial Bank,10000
Consolidated Robotics,9000
ContiGroup Companies,13500
Continente (hipermercado),28150
Continente (Supermarket),28150
Continente,28150
Continente (hipermercados),28150
Cook Group,12000
庫克集團,12000
Coop (Schweiz),79953
Coop (Suiza),79953
Coop (Switzerland),79953
Coop (Suisse),79953
Coop Svizzera,79953
Coop Norge,2564
Coop Norge,2564
Copersucar,11300
Copersucar,11300
Copersucar,11300
Copersucar,11300
コパスカー,11300
Copersucar,11300
Core-Mark,5933
Coverity Static Analysis,250
Coverity,250
Coverity Prevent,250
コベリティ,250
Credit Europe Bank,4500
Credit Europe Bank,4500
Кредит Европа банк,4500
Cyclacel,18
DAC Beachcroft,2200
DB Schenker Rail Rybnik,1119
DYO Boya Fabrikaları,734
Daegis Inc.,140
Dahn yoga,210
イルチブレインヨガ,210
Daiichi Sankyō,32229
Daiichi Sankyo,32229
Daiichi Sankyo,32229
Daiichi Sankyo,32229
第一三共,32229
Daiichi Sankyo,32229
Daiichi Sankyo,32229
Davis Langdon,2500
Delta DMD,349
Delta Holding,3417
Delta Holding (Serbie),3417
Delta Holding,3417
Terex Material Handling & Port Solutions,5893
Demag,5893
Demag Cranes,5893
Demag Cranes AG,5893
Denel,7634
Denel,7634
Denel,7634
デネル・エアロスペース・システムズ,7634
Denel,7634
Denel Aerospace Systems,7634
Denizbank,9189
DenizBank,9189
Dentsu Aegis Network,23000
Aegis Group plc,23000
Dentsu Aegis Network,23000
Aegis Group,23000
Dentsu Aegis Network,23000
Deutsche Flugsicherung,6000
Deutsche Flugsicherung,6000
DFS Deutsche Flugsicherung,6000
DialAmerica,5000
Dnata UK,2000
DonorsChoose,88
Douglas Holding,18528
Douglas Holding,18528
Douglas Holding,18528
Douglas Holding,18528
Dove Medical Press,50
Doğuş Holding,40
Doğuş Group,40
Doğuş Holding,40
Drew & Napier,500
دبي القابضة,15000
Dubai Holding,15000
Dubai Holding,15000
Dubai Holding,15000
ドバイ・ホールディング,15000
E.ON UK,15000
E.ON UK,15000
EFACEC,4500
EFACEC,4500
ELBO,380
ELVO,380
ELVO,380
ELBO,380
EMS (pharmaceuticals),4500
EMS,4500
Emtec Magnetics,150
EMTEC,150
EMTEC,150
EMTEC,150
EMTEC,150
EMTEC,150
EMTEC,150
EPCOR Utilities,2000
ETF Securities,100
ETF Securities,100
ETFS證券管理,100
Earth Fare,2500
East of England Co-operative Society,5000
Eastbay,3000
Eaton Vance,1024
Ferrocarril de Echizen,93
Echizen Railway,93
Ferrovie dell'Echizen,93
えちぜん鉄道,93
越前鐵道,93
Edifier,3000
漫步者,3000
Edison International,16677
Edison International,16677
Edison International,16677
Edison International,16677
Edwin (company),365
エドウイン,365
Eletrobras,25809
Eletrobrás,25809
Eletrobrás,25809
Eletrobras,25809
Eletrobras,25809
ブラジル電力,25809
Eletrobras,25809
Eletrobras,25809
إلزرا,1400
Elisra,1400
Elisra,1400
Elta,3500
ELTA Systems,3500
Emcor,33000
Enagás,1149
Enagás,1149
Enagás,1149
Enagas,1149
Enagás,1149
Endemol UK,800
Endemol UK,800
Energy Transfer Partners,5000
Energy Transfer Partners,5000
Energy Transfer,5000
Enka Insaat ve Sanayi,29738
Enka İnşaat ve Sanayi A.Ş.,29738
Enka,29738
Entel Chile,4505
Entel Chile,4505
Entel (Chile),4505
Entel Chile,4505
Enterprise plc,14000
Epcos,23600
Epcos,23600
Epcos,23600
エプコス,23600
Epcos,23600
Equal Exchange,102
Ericsson Nikola Tesla,1450
Ericsson Nikola Tesla,1450
Eurobank a.d.,1552
Evercore Partners,1000
Evraz,99996
Evraz,99996
Evraz,99996
Evraz,99996
Evrazgroep,99996
エブラズ・グループ,99996
Евраз,99996
Extended Stay America,8500
Extra Space Storage,3209
Fabryka Samochodów Ciężarowych,3000
Fabryka Samochodów Ciężarowych w Lublinie,3000
FSC Lublin Automotive Factory,3000
Fabryka Samochodów Ciężarowych,3000
森林認証制度,3000
Fabryka Samochodów Ciężarowych w Lublinie,3000
FSC (autofabrikant),3000
Fabryka Samochodów Ciężarowych,3000
FX Palo Alto Laboratory,40
فاكتست لنظم البحوث,8000
FactSet Research Systems,8000
FactSet Research Systems,8000
FactSet,8000
FactSet,8000
FactSet Research Systems,8000
FactSet Research Systems,8000
Fair Trade USA,50
Faronics,100
Faronics,100
Faronics,100
FileMaker (Unternehmen),300
FileMaker Inc.,300
FileMaker Inc.,300
ファイルメーカー,300
FileMaker Inc.,300
Filippi (Bootswerft),60
Filippi Boats,60
Filippi,60
Financial Navigator,100
Fineos,400
"Fischer, Behar, Chen, Well, Orion & Co.",170
Flagstar Bank,2713
Ford Deutschland,28842
Ford Germany,28842
Ford Allemagne,28842
Ford Germany,28842
Fosen Trafikklag,1570
Fraport,20400
Fraport,20400
Fraport,20400
Fraport,20400
フラポート,20400
Fraport,20400
Fraport,20400
Fraport,20400
Freedom from Hunger,45
Freud Communications,200
Frontier Communications,18600
شركة فرونتير للاتصالات,18600
Frontier Communications,18600
Fujitsu Ten,3836
富士通テン,3836
富士通天,3836
Ferrocarril de Fukui,236
Fukui Railway,236
福井鉄道,236
Future Electronics,5500
Fællesforeningen for Danmarks Brugsforeninger,50
Fællesforeningen for Danmarks Brugsforeninger,36591
GEA Group,17500
GEA Group,17500
GEA Group,17500
GEA Group,17500
GEA Group,17500
GEO Group Australia,1500
GM Powertrain Torino,650
GM Powertrain Torino,650
GXS Inc.,3000
Galp,7310
Galp,7310
Galp Energia,7310
Galp,7310
Galp,7310
Galp Energia,7310
Galp Energia,7310
Galp,7310
Gameplanet,3
Gamuda Berhad,3500
Garantibank International,19036
Garanti Bank,19036
Garanti Bank,19036
Gas Natural,18780
Gas Natural Fenosa,18780
Gas Natural,18780
Gas Natural Fenosa,18780
Gas Natural,18780
ガス・ナトゥラル・フェノーサ,18780
Gas Natural,18780
天然氣公司,18780
Gateway Casinos,3000
Gateway Casinos,3000
Koninklijke Gazelle,550
Bicicletas Gazelle,550
Gazelle (bicycle),550
Gazelle (bedrijf),550
Gazelle (rower),550
Genencor,1500
Genpact,70000
Genpact,70000
Georgia Power,8310
ジョージア電力,8310
Georgia Tech Research Institute,1765
Gertrude Hawk Chocolates,550
GigaMedia Limited,501
戲谷,501
Glitnir (bank),1980
Glitnir (banco),1980
Glitnir (banque),1980
グリトニル銀行,1980
Glitnir Bank,1980
Glitnir (banco),1980
Glitnir banki,1980
Gluskin Sheff,125
Gluster,60
Gold Typhoon,150
Gold Typhoon,150
金牌大風,150
Goldfarb Seligman & Co.,190
"Goodby, Silverstein & Partners",300
Gornitzky & Co.,230
Gotuit,40
Great Canadian Gaming,5500
"Gross, Kleinhendler, Hodak, Halevy, Greenberg & Co.",250
Groupe SEB,24927
Groupe SEB,24927
Groupe SEB,24927
Groupe SEB,24927
Groupe SEB,24927
グループセブ,24927
Groupe SEB,24927
Grupo Petrópolis,2500
Grupo Petrópolis,2500
Grupo Petrópolis,2500
Grupo Petrópolis,2500
Grupo Petrópolis,2500
Grupo Silvio Santos,20100
Grupo Silvio Santos,20100
Grupo Silvio Santos,20100
Gyldendal,437
Gyldendal,437
Gyldendal (Danemark),437
Gyldendal,437
HAVELSAN,1222
HDFC Bank,87555
HDFC Bank,87555
HDFC Bank,87555
HDFC銀行,87555
HQ Bank,200
Haas Automation,1500
Haas Automation,1500
Haba (Spielwarenhersteller),1900
Habermaaß,1900
Haba,1900
HABA,1900
Habermaaß,1900
Haemimont Games,50
Haemimont Games,50
Haemimont Games,50
Haemimont Games,50
Haemimont Games,50
Haemimont Games,50
Haemimont Games,50
Haemimont Games,50
Haemimont Games,50
Haglöfs,200
Haglöfs,200
Haglöfs,200
ホグロフス,200
Haglöfs,200
Haldor Topsøe (company),2688
Haldor Topsoe,2688
Halifax Harbour Bridges,32
Halifax Harbour Bridges,50
Hanson Cement,1200
Hanza Media,1700
Hanza Media,1700
Harris Beach,400
Harte Hanks,5001
Havas,17500
هافاس,17500
Havas,17500
Havas,17500
Havas,17500
Havas,17500
哈瓦斯通讯社,17500
Heinen's Fine Foods,2200
Hellenic Arms Industry,1300
Ellenki Biomicanicha Oplon,1300
Henry Schein,19000
Henry Schein,19000
Henry Schein,19000
Henry Schein,19000
Henry Schein,19000
Herley Industries,1000
"Herzog, Fox & Ne'eman",260
"Герцог, Фокс и Неэман",260
Hindawi Publishing Corporation,450
Hindawi Publishing Corporation,450
Hindawi Publishing Corporation,450
Хиндави (издательство),450
Hōwa Kōgyō,1212
Howa,1212
Howa,1212
豊和工業,1212
Hsin Tung Yang,251
Hunter Douglas,16000
ハンター・ダグラス,16000
Hunter Douglas,16000
亨特道格拉斯,16000
Hurtigruten AS,1757
Hurtigruten AS,1757
フッティルーテン,1757
Hy-Gain Antennas and Rotators,75
ICLEI – Local Governments for Sustainability,200
ICLEI,200
Conseil international pour les initiatives écologiques locales,200
地方政府環境行動理事會,200
IISCO Steel Plant,9000
ISCAR Metalworking,10000
IWireless,200
Idexx Laboratories,5500
Idexx Laboratories,5500
Ikon Office Solutions,20000
Illinois Tool Works,59000
Illinois Tool Works,59000
伊利諾伊州工具廠股份,59000
إيماجي للرسوم المتحركة,400
Imagi Animation Studios,400
Imagi Animation Studios,400
意馬,400
意馬國際,400
Indra Sistemas,35730
Indra Sistemas,35730
Indra Sistemas,35730
Indra Sistemas,35730
Indra (azienda),35730
Indra Sistemas,35730
Indra Sistemas,35730
英德拉系統,35730
Industrial Technology Research Institute,5855
Industrial Technology Research Institute,5855
工業技術研究院 (台湾),5855
工業技術研究院,5855
Indústria Aeronáutica Neiva,1300
Indústria Aeronáutica Neiva,1300
Industria Aeronáutica Neiva,1300
Indústria Aeronáutica Neiva,1300
Indústria Aeronáutica Neiva,1300
Infitec,24
Innovation Place Research Park,142
Innovation Place Research Park,142
INPEX,2146
Inpex,2146
Inpex,2146
国際石油開発帝石,2146
Inpex,2146
Insight Communications,2777
Interactive Brokers Group,901
インタラクティブ・ブローカーズ証券,901
Interactive Brokers,901
Iran Electronics Industries,1600
Industries iraniennes de l'électronique,1600
إيريس أوهاياما (شركة),2160
Iris Ohyama,2160
アイリスオーヤマ,2160
Iseki Nōki,6039
Iseki,6039
Iseki,6039
井関農機,6039
Iseki,6039
Anadolu Isuzu Automotive Industry & Trading,6000
Isuzu (Anadolu),6000
Anadolu Isuzu,6000
Ittiam Systems,250
J. Alexander's,2700
JN Data A/S,563
JTEKT,10563
JTEKT,10563
JTEKT,10563
JTEKT,10563
ジェイテクト,10563
JTEKT,40756
JTEKT,40756
JTEKT,40756
JTEKT,40756
ジェイテクト,40756
جاكو (شركة ملابس رياضة),160
Jako (Unternehmen),160
Jako,160
Jako,160
JAKO,160
JAKO AG,160
Jako,160
Jako AG,160
雅科,160
James Purdey & Sons,59
James Purdey & Sons,59
James Purdey & Sons,59
Jay Cashman,1000
Jeld-Wen,20001
Jeld-Wen,20001
Jellyvision,277
Jellyvision,277
"Jenny Craig, Inc.",3000
Jerini,139
Jerini,139
Jerini,139
Jerini,139
Jerry's Foods,2100
John Paul Mitchell Systems,300
John Paul Mitchell Systems,300
Julius Maske,385
شركة كراتشي للإمدادات الكهربائية,10962
K-Electric,10962
كيد (شركة),41
KID,41
Kindle Imagine Develop,41
KID,41
KID (ゲームブランド),41
KID,41
KID,41
Kion Group,23506
KION Group,23506
Kion,23506
Kapiti Fine Foods,230
Kasachstan Temir Scholy,155134
Kazakhstan Temir Zholy,155134
Qazaqstan Temir Zholy,155134
Kazakhstan Temir Zholy,155134
Société nationale des chemins de fer du Kazakhstan,155134
カザフスタン鉄道,155134
Kazachstan Temir Żoły,155134
Казахстанские железные дороги,155134
Keifuku Electric Railroad,885
Tramway de Kyoto,885
京福電気鉄道,885
京福電氣鐵道,885
Johannes Klais Orgelbau,64
Klais Orgelbau,64
Johannes Klais Orgelbau,64
Knjaz Miloš a.d.,910
Knjaz Miloš Aranđelovac,910
Komercijalna banka,3262
Komercijalna banka,3262
Komercijalna banka,3262
Komercijalna banka Beograd,3262
Komercijalna banka,3262
Kone (Unternehmen),49000
Kone,49000
KONE,49000
Kone,49000
Kone,49000
コネ (会社),49000
KONE,49000
KONE,49000
Kone,49000
KONE,49000
通力,49000
Kraš,2457
Kraš,2457
Kraš,2457
Kraš,2457
Kraš,2457
Kremikovtzi AD,6979
Кремиковский металлургический комбинат,6979
Kumagai Gumi,2587
熊谷組,2587
熊谷組,2587
Kwik Trip,14000
Kyosho,170
Kyōshō,170
Kyosho,170
Kyosho,170
京商,170
Kyosho,170
Kyosho,170
LGT Group,1950
LGT,1950
LGT Group,1950
LGT Bank,1950
LGT Bank,1950
LGTリヒテンシュタイン銀行,1950
LGT,1950
LG Display,49000
LG Display,49000
LG Display,49000
LG Display,49000
LG Display,49000
LGディスプレイ,49000
LG Display,49000
LG顯示,49000
LS Cable & System,9168
LS Cable & System,9168
LS cable & system,9168
LS Cable & System,9168
LS電線,9168
LTX,436
Lancaster Laboratories,1200
Landis+Gyr,5700
Landis+Gyr,5700
Landis+Gyr,5700
ランディス・ギア,5700
Leighton Broadcasting,200
Les Mousquetaires,112000
Les Mousquetaires,112000
Les Mousquetaires,112000
Les Mousquetaires,112000
Les Mousquetaires,112000
Grupa Muszkieterów,112000
Os Mosqueteiros,112000
Lindex,5000
Lindex,5000
Linuxgruven,0
Lionbridge,10000
Lionbridge,10000
Lionbridge,10000
Lionbridge,10000
Lionbridge,10000
ライオンブリッジ,10000
Lionbridge,10000
LloydsPharmacy,17000
Lotte Capital,565
Lotte Department Store,10000
ロッテ百貨店,10000
Lotte Department Store,10000
樂天百貨,10000
Louis Berger Group,6000
Lowes Menswear,1400
Lumison,200
Lumon,765
M&G,1000
M&G Investments,1000
M&G,1000
M&G,1000
M. Firon & Co.,200
Maadiran Group,1300
Macerich,3000
Magal Security Systems,279
MainSource Bank,90
Mainfreight,6277
Mainfreight,6277
Mammoet,3200
Mammoet,3200
Mammoet,3200
Mammoet (bedrijf),3200
Mammoet,3200
Mandarake,168
まんだらけ,168
Maney Publishing,50
Martinsa-Fadesa,3607
Martinsa-Fadesa,3607
Marvelous Entertainment,184
مارفيلوس إنترتنمنت,184
Marvelous Entertainment,184
Marvelous Entertainment,184
Marvelous Entertainment,184
Marvelous Interactive Inc.,184
McDonald's Canada,85000
Medavie Blue Cross,2150
Medrad Inc.,1700
Meezan Bank,8500
Meitar Liquornik Geva Leshem Tal,450
Melendez Films,70
Mercadona,74000
Mercadona,74000
Mercadona,74000
Mercadona,74000
Mercadona,74000
Mercadona,74000
Mercadona,74000
Mercadona,74000
Mercadona,74000
Mercy Health,4000
Merrythought,25
メリーソート,25
MetaMatrix,97
MetaMatrix,97
Metz (company),670
Metz-Werke,670
Metz (azienda),670
Metz (société),670
Metz (фирма),670
"Mexican Restaurants, Inc.",2877
Mexx,6000
Mexx,6000
Mexx,6000
Mexx,6000
Mexx,6000
Mexx,6000
Mexx,6000
Miami Subs Grill,600
Microchip Technology,10000
Microchip Technology,10000
Microchip Technology Inc.,10000
Microchip Technology,10000
Microchip Technology,10000
マイクロチップ・テクノロジー,10000
Microchip Technology,10000
Microchip Technology,10000
Microchip Technology,10000
微晶片科技,10000
Microtek,1000
Midcounties Co-operative,9487
Milestone (Unternehmen),16
MileStone Inc.,16
Milestone (compañía),16
Milestone (entreprise japonaise),16
マイルストーン (ゲーム会社),16
Milestone (компания),16
Mind CTI,354
Mission Network News,5
Mitre 10,16500
Mobilitec,75
ModusLink Global Solutions,3650
Mondeca,21
Mondeca,21
Moorcroft,120
Céramique Moorcroft,120
"Morgan, Lewis & Bockius",1700
"Morgan, Lewis & Bockius",1700
Moss Adams,2500
Moss Adams,2500
Move (company),1000
Mrs. Fields,4000
Mrs. Fields,4000
菲太太曲奇,4000
Mumias Sugar Company Limited,1689
Mumias Sugar,1689
Mälarenergi,615
Unternehmensgruppe Theo Müller,27000
Müller (company),27000
Müller (entreprise),27000
Müller (azienda),27000
NACCO Industries,9300
NACCO Industries,9300
NBCUniversal Cable Entertainment Group,20
NBCUniversal Cable,20
NFU Mutual,3815
NORPAC Controls,90
NOVA Greece,340
Nova Grecia,340
Nova (platforma cyfrowa),340
NTS ASA,164
NYSE Euronext,3061
بورصة نيويورك ويورونكست,3061
NYSE Euronext,3061
NYSE Euronext,3061
NYSE Euronext,3061
NYSE Euronext,3061
NYSEユーロネクスト,3061
NYSE Euronext,3061
NYSE Euronext,3061
NYSE Euronext,3061
紐約泛歐證券交易所,3061
Nalco,11500
Nalco Holding Company,11500
Nalco Holding,11500
Nalco,11500
National Cooperative Business Association,75
National Fertilizers,3583
Nationwide International,60
Neopost,6000
Neopost,6000
Neopost,6000
New Oriental,17700
新东方学校,17700
New South Wales Ambulance,4000
New York Skyride,200
Newegg,2600
NexG PrePaid,4000
نيكس انترتيمنت,175
Nex Entertainment,175
Nex Entertainment,175
ネクスエンタテインメント,175
Nex Entertainment,175
Nexans,25000
Nexans,25000
Nexans,25000
Nexans,25000
ネクサンス,25000
Nibris,14
Nibris,14
Nibris,14
نيتشيا,8600
Nichia,8600
Nichia,8600
Nichia,8600
日亜化学工業,8600
Nichia Corporation,8600
Nichia,8600
日亞化學工業,8600
Niemann Foods,4000
Nine West Holdings,6000
NinjaBee,45
NinjaBee,45
Nintendo Integrated Research & Development,150
Nintendo Integrated Research & Development,150
Nintendo Integrated Research & Development,150
Nintendo Integrated Research & Development,150
Nintendo Integrated Research & Development,150
