http://dbpedia.org/ontology/AdministrativeRegion,http://dbpedia.org/ontology/areaLand
Comté de Rawlins,2.7687e+09
Contea di Rawlins,2.7687e+09
ローリンズ郡 (カンザス州),2.7687e+09
Rawlins County,2.7687e+09
Hrabstwo Rawlins,2.7687e+09
Condado de Rawlins,2.7687e+09
"Ролинс (округ, Канзас)",2.7687e+09
羅林斯縣 (堪薩斯州),2.7687e+09
"Reno County, Kansas",3.25044e+09
مقاطعة رينو (كانساس),3.25044e+09
Reno County,3.25044e+09
Condado de Reno,3.25044e+09
Comté de Reno,3.25044e+09
Contea di Reno,3.25044e+09
リノ郡 (カンザス州),3.25044e+09
Reno County,3.25044e+09
Hrabstwo Reno,3.25044e+09
Condado de Reno,3.25044e+09
"Рино (округ, Канзас)",3.25044e+09
里諾縣 (堪薩斯州),3.25044e+09
"Rensselaer County, New York",1.68867e+09
مقاطعة رينسيلير (نيويورك),1.68867e+09
Rensselaer County,1.68867e+09
Condado de Rensselaer,1.68867e+09
Contea di Rensselaer,1.68867e+09
Comté de Rensselaer,1.68867e+09
Rensselaer County,1.68867e+09
レンセリア郡 (ニューヨーク州),1.68867e+09
Hrabstwo Rensselaer,1.68867e+09
Condado de Rensselaer,1.68867e+09
"Ренсселер (округ, Нью-Йорк)",1.68867e+09
倫塞勒縣 (紐約州),1.68867e+09
"Republic County, Kansas",1.85542e+09
مقاطعة ريببليك (كانساس),1.85542e+09
Republic County,1.85542e+09
Condado de Republic,1.85542e+09
Comté de Republic,1.85542e+09
Contea di Republic,1.85542e+09
リパブリック郡 (カンザス州),1.85542e+09
Republic County,1.85542e+09
Hrabstwo Republic,1.85542e+09
Condado de Republic,1.85542e+09
"Рипаблик (округ, Канзас)",1.85542e+09
里帕布利克縣 (堪薩斯州),1.85542e+09
"Rice County, Kansas",1.88033e+09
مقاطعة رايس (كانساس),1.88033e+09
Rice County (Kansas),1.88033e+09
Condado de Rice (Kansas),1.88033e+09
Comté de Rice (Kansas),1.88033e+09
Contea di Rice (Kansas),1.88033e+09
ライス郡 (カンザス州),1.88033e+09
Rice County (Kansas),1.88033e+09
Hrabstwo Rice (Kansas),1.88033e+09
Condado de Rice (Kansas),1.88033e+09
"Райс (округ, Канзас)",1.88033e+09
賴斯縣 (堪薩斯州),1.88033e+09
"Riley County, Kansas",1.57989e+09
مقاطعة رايلي (كانساس),1.57989e+09
Riley County,1.57989e+09
Condado de Riley,1.57989e+09
Comté de Riley,1.57989e+09
Contea di Riley,1.57989e+09
ライリー郡 (カンザス州),1.57989e+09
Riley County,1.57989e+09
Hrabstwo Riley,1.57989e+09
Condado de Riley,1.57989e+09
"Райли (округ, Канзас)",1.57989e+09
賴利縣 (堪薩斯州),1.57989e+09
"Rooks County, Kansas",2.30768e+09
مقاطعة رووكس (كانساس),2.30768e+09
Rooks County,2.30768e+09
Condado de Rooks,2.30768e+09
Comté de Rooks,2.30768e+09
Contea di Rooks,2.30768e+09
ルークス郡 (カンザス州),2.30768e+09
Rooks County,2.30768e+09
Hrabstwo Rooks,2.30768e+09
Condado de Rooks,2.30768e+09
"Рукс (округ, Канзас)",2.30768e+09
魯克斯縣 (堪薩斯州),2.30768e+09
"Rush County, Kansas",1.85961e+09
مقاطعة روش (كانساس),1.85961e+09
Rush County (Kansas),1.85961e+09
Condado de Rush (Kansas),1.85961e+09
Comté de Rush (Kansas),1.85961e+09
Contea di Rush (Kansas),1.85961e+09
ラッシュ郡 (カンザス州),1.85961e+09
Rush County (Kansas),1.85961e+09
Hrabstwo Rush (Kansas),1.85961e+09
Condado de Rush (Kansas),1.85961e+09
"Раш (округ, Канзас)",1.85961e+09
拉什縣 (堪薩斯州),1.85961e+09
"Russell County, Kansas",2.29473e+09
مقاطعة روسل (كانساس),2.29473e+09
Russell County (Kansas),2.29473e+09
Condado de Russell (Kansas),2.29473e+09
Comté de Russell (Kansas),2.29473e+09
Contea di Russell (Kansas),2.29473e+09
ラッセル郡 (カンザス州),2.29473e+09
Russell County (Kansas),2.29473e+09
Hrabstwo Russell (Kansas),2.29473e+09
Condado de Russell (Kansas),2.29473e+09
"Расселл (округ, Канзас)",2.29473e+09
拉塞爾縣 (堪薩斯州),2.29473e+09
"Saline County, Kansas",1.86479e+09
مقاطعة سيلاين (كانساس),1.86479e+09
Saline County (Kansas),1.86479e+09
Condado de Saline (Kansas),1.86479e+09
Comté de Saline (Kansas),1.86479e+09
Contea di Saline (Kansas),1.86479e+09
セイリーン郡 (カンザス州),1.86479e+09
Saline County (Kansas),1.86479e+09
Hrabstwo Saline (Kansas),1.86479e+09
Condado de Saline (Kansas),1.86479e+09
"Салин (округ, Канзас)",1.86479e+09
薩林縣 (堪薩斯州),1.86479e+09
"San Mateo County, California",1.16031e+09
مقاطعة سان ماتيو (كاليفورنيا),1.16031e+09
San Mateo County,1.16031e+09
Condado de San Mateo,1.16031e+09
Comté de San Mateo,1.16031e+09
Contea di San Mateo,1.16031e+09
サンマテオ郡,1.16031e+09
San Mateo County,1.16031e+09
Hrabstwo San Mateo,1.16031e+09
Condado de San Mateo,1.16031e+09
Сан-Матео (округ),1.16031e+09
聖馬刁郡 (加利福尼亞州),1.16031e+09
"Santa Cruz County, California",1.15254e+09
مقاطعة سانتا كروز (كاليفورنيا),1.15254e+09
Santa Cruz County (Kalifornien),1.15254e+09
Condado de Santa Cruz,1.15254e+09
Comté de Santa Cruz (Californie),1.15254e+09
Contea di Santa Cruz (California),1.15254e+09
Santa Cruz County (Californië),1.15254e+09
サンタクルーズ郡 (カリフォルニア州),1.15254e+09
Hrabstwo Santa Cruz (Kalifornia),1.15254e+09
Condado de Santa Cruz (Califórnia),1.15254e+09
聖塔克魯茲縣 (加利福尼亞州),1.15254e+09
"Санта-Круз (округ, Калифорния)",1.15254e+09
"Scott County, Kansas",1.85961e+09
مقاطعة سكوت (كانساس),1.85961e+09
Scott County (Kansas),1.85961e+09
Condado de Scott (Kansas),1.85961e+09
Comté de Scott (Kansas),1.85961e+09
Contea di Scott (Kansas),1.85961e+09
スコット郡 (カンザス州),1.85961e+09
Scott County (Kansas),1.85961e+09
Hrabstwo Scott (Kansas),1.85961e+09
Condado de Scott (Kansas),1.85961e+09
"Скотт (округ, Канзас)",1.85961e+09
斯科特縣 (堪薩斯州),1.85961e+09
"Sedgwick County, Kansas",2.58481e+09
مقاطعة سيجويك (كانساس),2.58481e+09
Sedgwick County (Kansas),2.58481e+09
Condado de Sedgwick (Kansas),2.58481e+09
Comté de Sedgwick (Kansas),2.58481e+09
Contea di Sedgwick (Kansas),2.58481e+09
セジウィック郡 (カンザス州),2.58481e+09
Sedgwick County (Kansas),2.58481e+09
Hrabstwo Sedgwick (Kansas),2.58481e+09
Condado de Sedgwick (Kansas),2.58481e+09
"Седжуик (округ, Канзас)",2.58481e+09
塞奇威克县 (堪萨斯州),2.58481e+09
"Seward County, Kansas",1.655e+09
مقاطعة سيوورد (كانساس),1.655e+09
Seward County (Kansas),1.655e+09
Condado de Seward (Kansas),1.655e+09
Comté de Seward (Kansas),1.655e+09
Contea di Seward (Kansas),1.655e+09
スワード郡 (カンザス州),1.655e+09
Seward County (Kansas),1.655e+09
Hrabstwo Seward (Kansas),1.655e+09
Condado de Seward (Kansas),1.655e+09
"Сьюард (округ, Канзас)",1.655e+09
蘇厄德縣 (堪薩斯州),1.655e+09
"Shawnee County, Kansas",1.40895e+09
مقاطعة شوني (كانساس),1.40895e+09
Shawnee County,1.40895e+09
Condado de Shawnee,1.40895e+09
Comté de Shawnee,1.40895e+09
Contea di Shawnee,1.40895e+09
ショーニー郡 (カンザス州),1.40895e+09
Shawnee County,1.40895e+09
Hrabstwo Shawnee,1.40895e+09
Condado de Shawnee,1.40895e+09
"Шони (округ, Канзас)",1.40895e+09
肖尼縣 (堪薩斯州),1.40895e+09
"Sheridan County, Kansas",2.32063e+09
مقاطعة شيريدان (كانساس),2.32063e+09
Sheridan County (Kansas),2.32063e+09
Condado de Sheridan (Kansas),2.32063e+09
Comté de Sheridan (Kansas),2.32063e+09
Contea di Sheridan (Kansas),2.32063e+09
シェリダン郡 (カンザス州),2.32063e+09
Sheridan County (Kansas),2.32063e+09
Hrabstwo Sheridan (Kansas),2.32063e+09
Condado de Sheridan (Kansas),2.32063e+09
"Шеридан (округ, Канзас)",2.32063e+09
謝里敦縣 (堪薩斯州),2.32063e+09
"Sherman County, Kansas",2.73503e+09
مقاطعة شرمان (كانساس),2.73503e+09
Sherman County (Kansas),2.73503e+09
Condado de Sherman (Kansas),2.73503e+09
Comté de Sherman (Kansas),2.73503e+09
Contea di Sherman (Kansas),2.73503e+09
シャーマン郡 (カンザス州),2.73503e+09
Sherman County (Kansas),2.73503e+09
Hrabstwo Sherman (Kansas),2.73503e+09
Condado de Sherman (Kansas),2.73503e+09
"Шерман (округ, Канзас)",2.73503e+09
謝爾曼縣 (堪薩斯州),2.73503e+09
"Siskiyou County, California",1.62599e+10
مقاطعة سيسكييو (كاليفورنيا),1.62599e+10
Siskiyou County,1.62599e+10
Condado de Siskiyou,1.62599e+10
Comté de Siskiyou,1.62599e+10
Contea di Siskiyou,1.62599e+10
Siskiyou County,1.62599e+10
シスキュー郡 (カリフォルニア州),1.62599e+10
Hrabstwo Siskiyou,1.62599e+10
Condado de Siskiyou,1.62599e+10
锡斯基尤县,1.62599e+10
Сискию (округ),1.62599e+10
"Smith County, Kansas",2.31804e+09
مقاطعة سميث (كانساس),2.31804e+09
Smith County (Kansas),2.31804e+09
Condado de Smith (Kansas),2.31804e+09
Comté de Smith (Kansas),2.31804e+09
Contea di Smith (Kansas),2.31804e+09
スミス郡 (カンザス州),2.31804e+09
Smith County (Kansas),2.31804e+09
Hrabstwo Smith (Kansas),2.31804e+09
Condado de Smith (Kansas),2.31804e+09
"Смит (округ, Канзас)",2.31804e+09
史密斯縣 (堪薩斯州),2.31804e+09
"Sonoma County, California",4.08182e+09
مقاطعة سونوما (كاليفورنيا),4.08182e+09
Sonoma County,4.08182e+09
Condado de Sonoma,4.08182e+09
Comté de Sonoma,4.08182e+09
Contea di Sonoma,4.08182e+09
ソノマ郡 (カリフォルニア州),4.08182e+09
Sonoma County,4.08182e+09
Hrabstwo Sonoma,4.08182e+09
Condado de Sonoma,4.08182e+09
Сонома (округ),4.08182e+09
索诺马县 (加利福尼亚州),4.08182e+09
"Stafford County, Kansas",2.05127e+09
مقاطعة ستافورد (كانساس),2.05127e+09
Stafford County (Kansas),2.05127e+09
Condado de Stafford (Kansas),2.05127e+09
Comté de Stafford (Kansas),2.05127e+09
Contea di Stafford (Kansas),2.05127e+09
スタッフォード郡 (カンザス州),2.05127e+09
Stafford County (Kansas),2.05127e+09
Hrabstwo Stafford (Kansas),2.05127e+09
Condado de Stafford (Kansas),2.05127e+09
"Стаффорд (округ, Канзас)",2.05127e+09
斯塔福德縣 (堪薩斯州),2.05127e+09
"Stanton County, Kansas",1.76119e+09
مقاطعة ستانتون (كانساس),1.76119e+09
Stanton County (Kansas),1.76119e+09
Condado de Stanton (Kansas),1.76119e+09
Comté de Stanton (Kansas),1.76119e+09
Contea di Stanton (Kansas),1.76119e+09
スタントン郡 (カンザス州),1.76119e+09
Stanton County (Kansas),1.76119e+09
Hrabstwo Stanton (Kansas),1.76119e+09
Condado de Stanton (Kansas),1.76119e+09
"Стэнтон (округ, Канзас)",1.76119e+09
斯坦頓縣 (堪薩斯州),1.76119e+09
"Starke County, Indiana",8.00643e+08
مقاطعة ستارك (إنديانا),8.00643e+08
Starke County,8.00643e+08
Condado de Starke,8.00643e+08
Comté de Starke,8.00643e+08
Contea di Starke,8.00643e+08
スターク郡 (インディアナ州),8.00643e+08
Starke County,8.00643e+08
Condado de Starke,8.00643e+08
Hrabstwo Starke,8.00643e+08
"Старк (округ, Индиана)",8.00643e+08
斯塔克縣 (印地安納州),8.00643e+08
"Stevens County, Kansas",1.88292e+09
مقاطعة ستيفينز (كانساس),1.88292e+09
Stevens County (Kansas),1.88292e+09
Condado de Stevens (Kansas),1.88292e+09
Comté de Stevens (Kansas),1.88292e+09
Contea di Stevens (Kansas),1.88292e+09
スティーブンズ郡 (カンザス州),1.88292e+09
Stevens County (Kansas),1.88292e+09
Hrabstwo Stevens (Kansas),1.88292e+09
Condado de Stevens (Kansas),1.88292e+09
"Стивенс (округ, Канзас)",1.88292e+09
史蒂文斯縣 (堪薩斯州),1.88292e+09
"Sumner County, Kansas",3.06137e+09
مقاطعة سومنر (كانساس),3.06137e+09
Sumner County (Kansas),3.06137e+09
Condado de Sumner (Kansas),3.06137e+09
Comté de Sumner (Kansas),3.06137e+09
Contea di Sumner (Kansas),3.06137e+09
サムナー郡 (カンザス州),3.06137e+09
Sumner County (Kansas),3.06137e+09
Hrabstwo Sumner (Kansas),3.06137e+09
Condado de Sumner (Kansas),3.06137e+09
"Самнер (округ, Канзас)",3.06137e+09
索姆奈縣 (堪薩斯州),3.06137e+09
"Talladega County, Alabama",1.90882e+09
مقاطعة تالاديجا (ألاباما),1.90882e+09
Talladega County,1.90882e+09
Condado de Talladega,1.90882e+09
Comté de Talladega,1.90882e+09
Contea di Talladega,1.90882e+09
タラデガ郡 (アラバマ州),1.90882e+09
Talladega County,1.90882e+09
Hrabstwo Talladega,1.90882e+09
Condado de Talladega,1.90882e+09
"Талладига (округ, Алабама)",1.90882e+09
塔拉迪加县 (亚拉巴马州),1.90882e+09
"Thomas County, Kansas",2.78424e+09
مقاطعة توماس (كانساس),2.78424e+09
Thomas County (Kansas),2.78424e+09
Condado de Thomas (Kansas),2.78424e+09
Comté de Thomas (Kansas),2.78424e+09
Contea di Thomas (Kansas),2.78424e+09
トーマス郡 (カンザス州),2.78424e+09
Thomas County (Kansas),2.78424e+09
Hrabstwo Thomas (Kansas),2.78424e+09
Condado de Thomas (Kansas),2.78424e+09
"Томас (округ, Канзас)",2.78424e+09
托馬斯縣 (堪薩斯州),2.78424e+09
"Traill County, North Dakota",2.23257e+09
مقاطعة ترايل (داكوتا الشمالية),2.23257e+09
Traill County,2.23257e+09
Condado de Traill,2.23257e+09
Comté de Traill,2.23257e+09
Contea di Traill,2.23257e+09
トレイル郡 (ノースダコタ州),2.23257e+09
Traill County,2.23257e+09
Hrabstwo Traill,2.23257e+09
Condado de Traill,2.23257e+09
"Трэйлл (округ, Северная Дакота)",2.23257e+09
特雷爾縣 (北達科他州),2.23257e+09
"Travis County, Texas",2.56409e+09
مقاطعة ترافيز (تكساس),2.56409e+09
Travis County,2.56409e+09
Condado de Travis,2.56409e+09
Comté de Travis,2.56409e+09
Contea di Travis,2.56409e+09
トラヴィス郡 (テキサス州),2.56409e+09
Travis County,2.56409e+09
Hrabstwo Travis,2.56409e+09
Condado de Travis,2.56409e+09
"Тревис (округ, Техас)",2.56409e+09
特拉維斯縣 (德克薩斯州),2.56409e+09
"Trego County, Kansas",2.3025e+09
مقاطعة تريغو (كانساس),2.3025e+09
Trego County,2.3025e+09
Condado de Trego,2.3025e+09
Comté de Trego,2.3025e+09
Contea di Trego,2.3025e+09
トレゴ郡 (カンザス州),2.3025e+09
Trego County,2.3025e+09
Hrabstwo Trego,2.3025e+09
Condado de Trego,2.3025e+09
"Триго (округ, Канзас)",2.3025e+09
特里戈县 (堪萨斯州),2.3025e+09
"Tulare County, California",1.24941e+10
مقاطعة تولير (كاليفورنيا),1.24941e+10
Tulare County,1.24941e+10
Condado de Tulare,1.24941e+10
Comté de Tulare,1.24941e+10
Contea di Tulare,1.24941e+10
Tulare County,1.24941e+10
トゥーレアリ郡 (カリフォルニア州),1.24941e+10
Hrabstwo Tulare,1.24941e+10
Condado de Tulare,1.24941e+10
图莱里县,1.24941e+10
Туларе (округ),1.24941e+10
"Tuscola County, Michigan",2.07976e+09
مقاطعة توسكولا (ميشيغان),2.07976e+09
Tuscola County,2.07976e+09
Condado de Tuscola,2.07976e+09
Comté de Tuscola,2.07976e+09
Contea di Tuscola,2.07976e+09
タスコラ郡 (ミシガン州),2.07976e+09
Tuscola County,2.07976e+09
Hrabstwo Tuscola (Michigan),2.07976e+09
Condado de Tuscola (Michigan),2.07976e+09
土斯科拉縣 (密西根州),2.07976e+09
"Таскола (округ, Мичиган)",2.07976e+09
"Volusia County, Florida",2.85165e+09
مقاطعة فولوسيا (فلوريدا),2.85165e+09
Volusia County,2.85165e+09
Condado de Volusia (Florida),2.85165e+09
Contea di Volusia,2.85165e+09
Comté de Volusia,2.85165e+09
ボルーシャ郡 (フロリダ州),2.85165e+09
Volusia County,2.85165e+09
Hrabstwo Volusia,2.85165e+09
Condado de Volusia,2.85165e+09
"Волуси (округ, Флорида)",2.85165e+09
沃盧西亞縣,2.85165e+09
"Wabaunsee County, Kansas",2.05645e+09
مقاطعة وابونسي (كانساس),2.05645e+09
Wabaunsee County,2.05645e+09
Condado de Wabaunsee,2.05645e+09
Comté de Wabaunsee,2.05645e+09
Contea di Wabaunsee,2.05645e+09
ワボンシー郡 (カンザス州),2.05645e+09
Wabaunsee County,2.05645e+09
Hrabstwo Wabaunsee,2.05645e+09
Condado de Wabaunsee,2.05645e+09
"Уобонси (округ, Канзас)",2.05645e+09
沃邦西县 (堪萨斯州),2.05645e+09
"Wallace County, Kansas",2.36725e+09
مقاطعة والاس (كانساس),2.36725e+09
Wallace County,2.36725e+09
Condado de Wallace,2.36725e+09
Comté de Wallace,2.36725e+09
Contea di Wallace,2.36725e+09
ウォレス郡 (カンザス州),2.36725e+09
Wallace County,2.36725e+09
Hrabstwo Wallace,2.36725e+09
Condado de Wallace,2.36725e+09
"Уоллес (округ, Канзас)",2.36725e+09
華萊士縣 (堪薩斯州),2.36725e+09
"Washington County, Kansas",2.31804e+09
مقاطعة واشنطون (كانساس),2.31804e+09
Washington County (Kansas),2.31804e+09
Condado de Washington (Kansas),2.31804e+09
Comté de Washington (Kansas),2.31804e+09
Contea di Washington (Kansas),2.31804e+09
ワシントン郡 (カンザス州),2.31804e+09
Washington County (Kansas),2.31804e+09
Hrabstwo Washington (Kansas),2.31804e+09
Condado de Washington (Kansas),2.31804e+09
"Вашингтон (округ, Канзас)",2.31804e+09
華盛頓縣 (堪薩斯州),2.31804e+09
"Wayne County, Pennsylvania",1.88033e+09
مقاطعة واين (بنسيلفانيا),1.88033e+09
Wayne County (Pennsylvania),1.88033e+09
Condado de Wayne (Pensilvania),1.88033e+09
Comté de Wayne (Pennsylvanie),1.88033e+09
Contea di Wayne (Pennsylvania),1.88033e+09
Wayne County (Pennsylvania),1.88033e+09
ウェイン郡 (ペンシルベニア州),1.88033e+09
Hrabstwo Wayne (Pensylwania),1.88033e+09
Condado de Wayne (Pensilvânia),1.88033e+09
"Уэйн (округ, Пенсильвания)",1.88033e+09
韋恩縣 (賓夕法尼亞州),1.88033e+09
"White County, Georgia",6.24187e+08
مقاطعة وايت (جورجيا),6.24187e+08
White County (Georgia),6.24187e+08
Condado de White (Georgia),6.24187e+08
Comté de White (Géorgie),6.24187e+08
Contea di White (Georgia),6.24187e+08
ホワイト郡 (ジョージア州),6.24187e+08
