http://dbpedia.org/ontology/WinterSportPlayer,http://dbpedia.org/ontology/weight
Miks Indrašis,84823.2
"Индрашис, Микс",84823.2
Miks Indrašis,84823.2
Milan Kytnár,83008.8
Milan Kytnár,83008.8
Milan Kytnár,83008.8
Mitchell Heard,82555.2
Mitchell Heard,82555.2
Mitja Robar,86184.0
Mitja Robar,86184.0
"Робар, Митя",86184.0
Mitja Robar,86184.0
Morgan Rielly,97524.0
Morgan Rielly,97524.0
"Райлли, Морган",97524.0
Morgan Rielly,97524.0
Nick Cousins,76204.8
Nick Cousins,76204.8
Nick Plastino,91173.6
Nick Plastino,91173.6
Nick Plastino,91173.6
Nikita Danilowitsch Nesterow,83008.8
Nikita Nesterov,83008.8
"Нестеров, Никита Данилович",83008.8
Nikita Nesterov,83008.8
Nina Waidacher,64864.8
Nina Waidacher,64864.8
"Вайдахер, Нина",64864.8
Nina Waidacher,64864.8
Olga Wladimirowna Beljakowa,58968.0
"Белякова, Ольга Владимировна",58968.0
Olga Belyakova,58968.0
Patrik Lundh,79833.6
Patrik Lundh,79833.6
Patrik Lundh,79833.6
Patrycja Maliszewska,62143.2
Patrycja Maliszewska,62143.2
Patrycja Maliszewska,62143.2
Patrycja Maliszewska,62143.2
"Малишевская, Патриция",62143.2
Patrycja Maliszewska,62143.2
Patryk Wajda,82101.6
Patryk Wajda,82101.6
Patryk Wajda,82101.6
Patryk Wajda,82101.6
Paula Bzura,60782.4
Paula Bzura,60782.4
Paula Bzura,60782.4
Paula Bzura,60782.4
Pawel Tscharnawok,106142.0
"Черноок, Павел Леонидович",106142.0
Pavel Chernook,106142.0
Pawel Wladimirowitsch Kulikow,83916.0
"Куликов, Павел Владимирович",83916.0
Pavel Kulikov,83916.0
Pawel Andrejewitsch Poluektow,82101.6
Pawieł Połuektow,82101.6
"Полуэктов, Павел Андреевич",82101.6
Pavel Poluektov,82101.6
Peter MacArthur,81648.0
Pete MacArthur,81648.0
Peter Åslin,83916.0
Peter Åslin,83916.0
"Ослин, Петер",83916.0
Peter Åslin,83916.0
Ri Chol-min,68040.0
Ri Chol-min,68040.0
Richard Gelke,92988.0
Richard Gelke,92988.0
Richard Jenčík,74844.0
Richard Jenčík,74844.0
Robert Nyholm,88905.6
Robert Nyholm,88905.6
Robert Nyholm,88905.6
Roland Hofer,88905.6
Roland Hofer,88905.6
"Хофер, Роланд",88905.6
Roland Hofer,88905.6
Roman Wiktorowitsch Tatalin,68947.2
Roman Tatalin,68947.2
Ryan Kavanagh,81648.0
Ryan Kavanagh,81648.0
Ryan Murray,93441.6
Ryan Murray,93441.6
"Мюррей, Райан",93441.6
Ryan Murray,93441.6
Ryan Reaves,101606.0
Ryan Reaves,101606.0
Ryan Reaves,101606.0
Ryan Thang,87544.8
Ryan Thang,87544.8
Ryan Thang,87544.8
Sayuri Shimizu,53071.2
Sayuri Shimizu,53071.2
Scott Timmins,86637.6
Scott Timmins,86637.6
Sebastian Praus,73936.8
Sebastian Praus,73936.8
Simon Moser (Eishockeyspieler),97977.6
Simon Moser,97977.6
Simon Moser,97977.6
"Мозер, Симон",97977.6
Simon Moser,97977.6
Stanislaw Sergejewitsch Galijew,85276.8
Stanislav Galiev,85276.8
"Галиев, Станислав Сергеевич",85276.8
Stanislav Galiev,85276.8
Stefano Marchetti,73936.8
Stefano Marchetti,73936.8
Stefano Marchetti,73936.8
Stefano Margoni,82101.6
Stefano Margoni,82101.6
Stefano Margoni,82101.6
Stephen Werner,92080.8
Stephen Werner,92080.8
Stéphane Goulet,94348.8
Stéphane Goulet,94348.8
Stéphane Goulet,94348.8
T. J. Brodie,81648.0
Thomas James Brodie,81648.0
T. J. Brodie,81648.0
"Броди, Ти Джей",81648.0
T. J. Brodie,81648.0
Thomas Supis,84823.2
Thomas Supis,84823.2
Travis Turnbull,87998.4
Travis Turnbull,87998.4
Tuomas Kiiskinen,78019.2
Tuomas Kiiskinen,78019.2
"Киискинен, Туомас",78019.2
Tuomas Kiiskinen,78019.2
Ty Rattie,77112.0
Ty Rattie,77112.0
Walerija Leonidowna Potjomkina,49896.0
"Резник, Валерия Леонидовна",49896.0
Valeriya Reznik,49896.0
Ville Hostikka,89812.8
Ville Hostikka,89812.8
Ville Hostikka,89812.8
Vince Rocco,84823.2
Vince Rocco,84823.2
Vince Rocco,84823.2
Wladislaw Sergejewitsch Kolesnikow,86184.0
Władisław Kolesnikow,86184.0
"Колесников, Владислав Сергеевич",86184.0
Vladislav Kolesnikov,86184.0
Adam Masuhr,86637.6
Adam Pettersson,84369.6
Anders Fredriksen,81648.0
Andria Hunter,62143.2
Anthony Kimlin,87091.2
Anthony Kimlin,87091.2
Arvid Strömberg,85730.4
Bill Horton (ice hockey),87998.4
Blake Ball,102060.0
Brian Connelly,77112.0
Brian Connelly,77112.0
Brian Greer (ice hockey),78019.2
Brock Nelson,88905.6
Brock Nelson,88905.6
"Нельсон, Брок",88905.6
Brock Nelson,88905.6
Carl Fleury,89812.8
Cédric Lalonde-McNicoll,80740.8
Cedric McNicoll,80740.8
Christopher Sekura,89812.8
Christopher Sekura,89812.8
Derek Forbort,98884.8
Derek Forbort,98884.8
Greg Oddy,83916.0
Greg Oddy,83916.0
Guy Lash,87544.8
Hugo Bélanger,86184.0
Hugo Bélanger,86184.0
Jack Schmidt,70308.0
Jade Galbraith,82101.6
Jade Galbraith,82101.6
Jaden Schwartz,86184.0
Jaden Schwartz,86184.0
Jaden Schwartz,86184.0
Jamie Fraser,89812.8
Jamie Fraser,89812.8
Jamie Fraser,89812.8
Jarred Tinordi,104328.0
Jarred Tinordi,104328.0
"Тинорди, Джарред",104328.0
Jarred Tinordi,104328.0
Jerome Bechard,86184.0
Jesper Fast,83916.0
Jesper Fast,83916.0
"Фаст, Йеспер",83916.0
Jesper Fast,83916.0
Jim Burton (ice hockey),86184.0
Joe Nolan (ice hockey),95256.0
Kathy McCormack,74844.0
Kathy McCormack,74844.0
Kim Dong-sung (Shorttracker),74000.0
Kim Dong-sung,74000.0
Kim Dong-sung,74000.0
金東聖,74000.0
Kim Dong-sung,74000.0
Kim Dong-sung,74000.0
金东圣,74000.0
Kim Dong-sung,74000.0
Kim Lennhammer,83916.0
Kory Scoran,99792.0
"Петровская, Кристина Валентиновна",63957.6
Kristina Petrovskaia,63957.6
Mark Pysyk,91173.6
Mark Pysyk,91173.6
Mark Pysyk,91173.6
Masako Sato,55792.8
Matt Marquardt,99792.0
Matt Marquardt,99792.0
Matthew Ezzy,94802.4
Matthew Ezzy,94802.4
Matthew Price (ice hockey),82101.6
Meaghan Sittler,64411.2
"Mike Hoffman (ice hockey, born 1963)",86184.0
Miroslav Recicar,81648.0
Nick Bjugstad,108864.0
Nick Bjugstad,108864.0
Nick Bjugstad,108864.0
Nick Bjugstad,108864.0
Olli Sipiläinen,86184.0
Pat Graham (ice hockey),86184.0
Patrick Galivan,83916.0
Rie Sato (ice hockey),59875.2
Rob Concannon,86184.0
Robert Starke,83916.0
Sami Aittokallio,78019.2
Sami Aittokallio,78019.2
Sami Aittokallio,78019.2
Scott Brower,83916.0
Sean Oultram,83916.0
Shirley Davidson,68040.0
Stefan Söder,79833.6
Tim Breslin,81648.0
Tim Leveque,117936.0
Tim Sandberg,83008.8
Travis Gawryletz,91173.6
Ville-Matti Koponen,80740.8
Yann Sauvé,96616.8
Yann Sauvé,96616.8
Yvan Corbin,83916.0
Al Osborne,81648.0
Al Osborne,81648.0
Alain Goulet,84369.6
Alain Goulet,84369.6
Andy Bezeau,83916.0
Anton Hedman,94802.4
Ben Chiarot,94802.4
Ben Chiarot,94802.4
Ben Chiarot,94802.4
Ben Holmstrom,89359.2
Blake Evans,91627.2
Bob Deraney,86184.0
Bob LePage,77112.0
Bob Smith (hockey sur glace),79380.0
Bob Smith (ice hockey),79380.0
Brad Cole,91173.6
Bradley Mills,88452.0
Brandon Burlon,86184.0
Brandon Burlon,86184.0
Brent Cullaton,99792.0
Brett Bellemore,95256.0
Brett Bellemore,95256.0
Brett Bellemore,95256.0
Brett Flemming,83462.4
Brett Westgarth,97524.0
Brett Westgarth,97524.0
Brian McKee,83916.0
Brianne Jenner,71215.2
Brianne Jenner,71215.2
"Дженнер, Брианн",71215.2
Brianne Jenner,71215.2
Bryan Cameron,88452.0
Bryan Cameron,88452.0
Bryan Cameron,88452.0
Cam Cunning,96616.8
Chad Anderson,98431.2
Chad Anderson,98431.2
Chad Painchaud,83462.4
Chad Painchaud,83462.4
Christophe Brown,83916.0
Christophe Brown,83916.0
Clark Hamilton (ice hockey),86184.0
Cody Wild,92988.0
Cody Wild,92988.0
Corey Cowick,87998.4
Corey Fienhage,97977.6
Curtis Hunt,92988.0
Curtis Hunt,92988.0
Dan Delisle,92988.0
Daniel Tetrault,92988.0
Dave MacQueen,81648.0
Dave MacQueen,81648.0
David Rautio,78019.2
Devin DiDiomete,95256.0
Devin DiDiomete,95256.0
Garrett Wilson,91173.6
Guido Tenesi,83916.0
Guido Tenesi,83916.0
Harri Ilvonen,83916.0
Harri Ilvonen,83916.0
Ian McKenzie (ice hockey),107050.0
Jace Coyle,81194.4
Jamie Devane,105235.0
Jason Gregoire,88905.6
Jean-Claude Garneau,72576.0
Jeff Foss,90720.0
Jim Adair,81648.0
Jim Malazdrewicz,79380.0
Joe Rullier,104328.0
Joe Rullier,104328.0
John Gravel,81648.0
Jonathan Bellemare,72576.0
Jonathan Bellemare,72576.0
Joël Champagne,94802.4
Joël Champagne,94802.4
Juraj Gráčik,79833.6
Juraj Gráčik,79833.6
Justin Florek,87998.4
Justin Florek,87998.4
Len Ircandia,86184.0
Marco Cousineau,90720.0
Marco Cousineau,90720.0
Mathieu Beaudoin,86184.0
Matt Beaudoin,86184.0
Matthew Ford (hockey sur glace),93895.2
Matthew Ford (ice hockey),93895.2
Michael Cichy,86184.0
Michael Cichy,86184.0
Michel Boudreau,74844.0
"Доника, Михаил Георгиевич",83916.0
Mikhail Donika,83916.0
Morgan Ellis,88905.6
Morgan Ellis,88905.6
Nathan Saunders,103874.0
Nathan Saunders,103874.0
Ned Lukacevic,90720.0
Ned Lukacevic,90720.0
Ned Lukacevic,90720.0
Nick Crawford,83008.8
Nick Dodge,79380.0
Nick Drazenovic,92988.0
Nicolas Deslauriers,94802.4
Nicolas Deslauriers (hockey sur glace),94802.4
Nicolas Deslauriers,94802.4
Niklas Lundström,86184.0
Niklas Lundström,86184.0
Oleg Belov,90720.0
Oleg Belov,90720.0
Olivier Magnan,90720.0
Olivier Magnan,90720.0
Phil DeSimone,84823.2
Philippe Cornet (hockey sur glace),88905.6
Philippe Cornet,88905.6
Pontus Sjögren,78926.4
Pär Arlbrandt,83916.0
Pär Arlbrandt,83916.0
Pär Arlbrandt,83916.0
"Арльбрандт, Пер",83916.0
Pär Arlbrandt,83916.0
R. J. Anderson,87998.4
Randy Wilson,81648.0
Rob Bordson,90266.4
Rob Flick,94348.8
Robert Czarnik,85276.8
Ruslan Bernikov,97977.6
Sean Backman,74844.0
Sean Zimmerman,90720.0
Sean Zimmerman,90720.0
Stan Reddick,74844.0
Steven Delisle,94802.4
Sylvain Locas,76204.8
Tom Ross (ice hockey),77112.0
Tom Zanoski,83916.0
Tomislav Zanoški,83916.0
Tommy Cross,95256.0
Travis Ehrhardt,92534.4
Trevor Bruess,87091.2
Troy Ofukany,87544.8
Tysen Dowzak,96163.2
Vladislav Evseev,88905.6
William Wallén,77112.0
William Wallén,77112.0
Willie Coetzee,83916.0
Chris Langkow,79833.6
Chris Langkow,79833.6
Dan Wood (ice hockey),86184.0
David Matsos,91173.6
David de Kastrozza,99792.0
Erin Ambrose,59421.6
Jarret Lukin,84823.2
Jarret Lukin,84823.2
Jarret Zukiwsky,83916.0
Justin Bernhardt,82101.6
Laurie Kingsbury,63504.0
Maksim Ziouziakine,69854.4
"Зюзякин, Максим Валерьевич",69854.4
Maxim Zyuzyakin,69854.4
Sylvain Rodrigue,73029.6
Aaron Bogosian,86184.0
Adam Comrie,92988.0
Alena Polenská,70308.0
Alex D'jamirze,87998.4
Alexander Barkunov,92080.8
Alex Carpenter,69854.4
Alexandra Carpenter,69854.4
"Alexei Ivanov (ice hockey, born 1985)",87091.2
Anatoly Donika,84823.2
Andrea Schjelderup Dalen,62143.2
"Andreas Dahlström (ice hockey, born 1991)",79833.6
Andrew Calof,81194.4
Andrew Fournier,86184.0
Andrew Sharp,92988.0
Andrew Sharp,92988.0
Björn Karlsson,88905.6
Brandon DeFazio,97524.0
Brent Henley,112946.0
C. J. Tozzo,79833.6
Cade Fairchild,81648.0
Carl Hudson (ice hockey),96163.2
Carter Bancks,82101.6
クリス・ブライト,84823.2
"Брайт, Крис (хоккеист)",84823.2
Chris Bright,84823.2
Chris Donovan (ice hockey),78926.4
Chris Margott,86184.0
Chris Moran (ice hockey),78926.4
Christian Lechtaler,87091.2
Christoffer Persson,102967.0
Christopher Aspeqvist,91173.6
Christopher Aspeqvist,91173.6
Claes Nordén,78926.4
Cody Bostock,92080.8
Cody Chupp,83916.0
Cullen Eddy,88905.6
Dan D'Alvise,87998.4
大川ダニエル,87998.4
Daniel Daikawa,87998.4
Daniel Ohrn,77112.0
Daniel Åhsberg,83008.8
Darren Croft,73936.8
"Dave Reid (ice hockey, born 1934)",81648.0
David Lillieström Karlsson,84823.2
Derek Kern (ice hockey),74844.0
Derick Martin,83916.0
Dominik Riečický,69854.4
Dominik Schlumpf,81194.4
Dominik Schlumpf,81194.4
Duncan Dalmao,97070.4
Emilia Ramboldt,69854.4
Eric Fenton,86184.0
Erica Howe,68947.2
Erik Nyström,79833.6
Frans Tuohimaa,86637.6
Fredric Weigel,72122.4
Gaelan Patterson,92988.0
Garrett Mitchell,88452.0
Garrett Mitchell,88452.0
Gerard Dicaire,95256.0
Hunter Bishop,88905.6
Hunter Bishop,88905.6
Jamie Lee Rattray,78019.2
Jamie Ling,86184.0
Jean-Paul Davis,84823.2
Jean-Sébastien Bérubé,83008.8
Jean-Sébastien Bérubé,83008.8
Jeff Caister,86184.0
Jeff Dimmen,87998.4
Jens Olsson,86184.0
Jesper Appel,79833.6
Jesper Ollas,92080.8
Jess Koizumi,64864.8
Jessica Campbell (ice hockey),62143.2
Jillian Saulnier,64864.8
Jim Koudys,78926.4
Jim Nesich,83916.0
Jimmy Kilpatrick,82101.6
Jimmy Kilpatrick,82101.6
Joe Cannata,91173.6
Joe DeMitchell,81648.0
"Лассинантти, Йоэль",82101.6
Joel Lassinantti,82101.6
Joel Scherban,93895.2
Johan Jonsson,89812.8
Johan Markusson,94802.4
Johan Markusson,94802.4
Johan Nielsen,89812.8
Johann Morant,95256.0
Johann Morant,95256.0
John Ramage (ice hockey),90720.0
Juris Upītis,78019.2
Justin Depretis,103874.0
Justin Pender,96163.2
Juuso Salmi,86637.6
Keegan Lowe,90720.0
Kent Patterson,88905.6
Kevin Reeves (ice hockey),74844.0
Kewin Orellana,74844.0
Klara Myrén,72122.4
Kristian Tuohilampi,84823.2
Lane Caffaro,86184.0
Laura Fortino,62143.2
Laura Fortino,62143.2
"Фортино, Лаура",62143.2
Laura Fortino,62143.2
Libor Ustrnul,104328.0
Luc Bélanger,83008.8
Luc Bélanger,83008.8
Luca Boltshauser,79833.6
Marc Kern (ice hockey),82101.6
Marc Rancourt,89359.2
Marc Saumier,87998.4
Mario Viens,75297.6
Mark Alt,91173.6
Mark Bernard,82101.6
Mark Vichorek,92988.0
Markus Hännikäinen,84823.2
Markus Hännikäinen,84823.2
"Свенссон, Маркус",88905.6
Markus Svensson,88905.6
"Величкова, Мартина",54885.6
Martina Veličková,54885.6
Mathew Campagna,77112.0
Mathieu Brodeur,87091.2
Mathieu Brodeur,87091.2
Matt Francis,79833.6
Matt Kennedy,92080.8
Matt Kennedy (ice hockey),92080.8
Matt Schepke,88905.6
Matt Sorteberg,78926.4
Mattias Persson,83008.8
Maya Harrisson,53978.4
Maya Harrisson,53978.4
Maya Harrisson,53978.4
Mikael Eriksson (ice hockey),94802.4
Mike Bayrack,92988.0
Mike Bayrack,92988.0
"Mike Brown (ice hockey, born 1957)",97524.0
Mike Carman,83916.0
"Mike Clarke (ice hockey, born 1953)",84823.2
"Mike Clarke (ice hockey, born 1979)",84823.2
Mike Kelfer,81648.0
Mike McLean (ice hockey),81194.4
Mike Schreiber,78926.4
Miro Aaltonen,74844.0
Monika Kvaková,60782.4
Mélodie Daoust,72576.0
Mélodie Daoust,72576.0
"Дауст, Мелоди",72576.0
Mélodie Daoust,72576.0
Natalie Babonyová,54885.6
Nick Bootland,98884.8
Oscar Alsenfelt,84823.2
Oskar Lindstedt,87998.4
Otto Jaksch,93895.2
Patrick Cullity,91173.6
Patrick McNally,92988.0
Patrik Näslund,99792.0
Peter Wennerström,89812.8
Philip Holm,88905.6
Ron Davidson,68040.0
Ryan Annesley,83916.0
Ryan Donald,92988.0
Ryan Stanton,86184.0
"Стэнтон, Райан",86184.0
"Ryan Stanton (ice hockey, born 1989)",86184.0
Sam Carrick,93895.2
Sam Faber,58968.0
Scott Stajcer,83916.0
Sean Basilio,82101.6
Sean Fields,92080.8
Sebastian Dyk,84823.2
Sena Acolatse,92080.8
Sena Acolatse,92080.8
Serge Dubé,91173.6
Serge Dube,91173.6
Sergei Belo,83008.8
Stavros Paskaris,87091.2
"Stefan Schneider (ice hockey, born 1975)",81194.4
Stelio Zupancich,83462.4
Ted Dent,83916.0
Theo Ruth,92988.0
Theo Ruth,92988.0
Tom Linder,99792.0
Tommi Taimi,87998.4
Trevor Carrick,84369.6
Tyler Gotto,84369.6
Tyler Ludwig,92988.0
Tyler Shattock,92988.0
Tyler Shattock,92988.0
Victor Jigmalm,72122.4
Viktor Hertzberg,82101.6
Viktor Näslund,89812.8
Witalij Donika,92080.8
Vitali Donika,92080.8
Vladimir Rubes,87091.2
Yannick Tifu,83916.0
Yannick Tifu,83916.0
Zdeněk Šmíd,76204.8
Éric Dandenault,88905.6
Al Secord,92988.0
Al Secord,92988.0
Albert Holway,86184.0
Albert Holway,86184.0
Alec Kirschner,78926.4
Alexander Mogilny,95256.0
Alexander Gennadjewitsch Mogilny,95256.0
Aleksandr Moguilny,95256.0
Aleksandr Mogil'nyj,95256.0
Aleksandr Mogilny,95256.0
"Могильный, Александр Геннадьевич",95256.0
Alexander Mogilny,95256.0
Alexander Alexandrowitsch Popow,82101.6
Aleksandr Popov (hockey sur glace),82101.6
Aleksandr Popow (hokeista),82101.6
"Попов, Александр Александрович (хоккеист)",82101.6
Alexander Popov (ice hockey),82101.6
Anders Carlsson,83916.0
Anders Carlsson,83916.0
Anders Carlsson,83916.0
Anders Hedberg,79380.0
Anders Hedberg,79380.0
Anders Hedberg,79380.0
Anders Lee,102060.0
Anders Lee,102060.0
"Ли, Андерс",102060.0
Anders Lee,102060.0
Andrei Wiktorowitsch Markow,92080.8
Andrei Markov (ice hockey),92080.8
Andreï Markov (hockey sur glace),92080.8
Andriej Markow (hokeista),92080.8
"Марков, Андрей Викторович",92080.8
Arseni Sergejewitsch Bondarew,84823.2
Arseny Bondarev,84823.2
Barret Jackman,92988.0
Barret Jackman,92988.0
Barret Jackman,92988.0
"Джекман, Баррет",92988.0
"Barry Smith (ice hockey, born 1955)",80740.8
Behn Wilson,95256.0
Behn Wilson,95256.0
Bill Wylie,65772.0
"Bob Johnson (ice hockey, born 1948)",81648.0
Brad Schlegel,85276.8
Brad Schlegel,85276.8
Brad Schlegel,85276.8
Brendan Leipsic,81648.0
Carlyle Lewis,106142.0
Chad Wiseman,94802.4
Chad Wiseman,94802.4
Chad Wiseman,94802.4
Christopher Fischer,86184.0
"Фишер, Кристофер",86184.0
Christopher Fischer,86184.0
Cody Hodgson,83916.0
Cody Hodgson,83916.0
Cody Hodgson,83916.0
Cody Hodgson,83916.0
Cully Dahlstrom,78019.2
Cully Dahlstrom,78019.2
Cully Dahlstrom,78019.2
Cully Wilson,81648.0
Carol Wilson,81648.0
D’Arcy Coulson,79380.0
D'Arcy Coulson,79380.0
D'Arcy Coulson,79380.0
Dan Hodgson,79380.0
Dan Hodgson,79380.0
Dan Hodgson,79380.0
Dan Smith (ice hockey),97524.0
Daniil Jewgenjewitsch Markow,84369.6
Danny Markov,84369.6
Daniil Markov,84369.6
Daniił Markow,84369.6
"Марков, Даниил Евгеньевич",84369.6
David Hanson,92988.0
David Hanson (ice hockey),92988.0
Des Roche,70761.6
Desse Roche,70761.6
Duane Wylie,77112.0
Duvie Westcott,89359.2
Duvie Westcott,89359.2
Duvie Westcott,89359.2
Eddie Joyal,81648.0
Eddie Joyal,81648.0
Ernie Parkes,68040.0
Ernie Parkes,68040.0
Felix Schütz,84823.2
Felix Schütz,84823.2
Felix Schütz,84823.2
Felix Schütz,84823.2
"Шютц, Феликс",84823.2
Hec Fowler,86184.0
Hec Highton,79380.0
Hec Kilrea,79380.0
Hec Kilrea,79380.0
James Black (Eishockeyspieler),83916.0
James Black (ice hockey),83916.0
James Martin (ice hockey),92988.0
James Wright (Eishockeyspieler),88905.6
James Wright (hockey sur glace),88905.6
James Wright (ice hockey),88905.6
Jamie Wright,88905.6
Jamie Wright,88905.6
Jamie Wright,88905.6
Jan Bols (Eisschnellläufer),69000.0
Jan Bols (schaatser),69000.0
Jan Bols,69000.0
Jan Bols,69000.0
Jay Beagle,91173.6
Jay Beagle,91173.6
"Бигл, Джей",91173.6
Jay Beagle,91173.6
Jeff Bes,86184.0
Jeff Ferguson (ice hockey),79380.0
Jeff Frazee,91173.6
Jeff Frazee,91173.6
Jeff Frazee,91173.6
Jeff Friesen,90720.0
Jeff Friesen,90720.0
Jeff Friesen,90720.0
Jeff Halpern,90720.0
Jeff Halpern,90720.0
Jeff Halpern,90720.0
"Халперн, Джефф",90720.0
Jeff Nielsen,90720.0
Jeff Nielsen,90720.0
Jeff Norton (Eishockeyspieler),90720.0
Jeff Norton,90720.0
Jeff Norton,90720.0
Jeff Shantz,83462.4
Jeff Shantz,83462.4
Jeff Shantz,83462.4
Jeff Skinner,90720.0
Jeff Skinner,90720.0
Jeff Skinner,90720.0
Jeff Skinner,90720.0
"Скиннер, Джефф",90720.0
Jeff Skinner,90720.0
Jim Dowd (ice hockey),86184.0
Jim Dowd,86184.0
Jim Dowd,86184.0
Jim Dowd,86184.0
"Дауд, Джим",86184.0
Jiří Fischer,102060.0
Jiří Fischer,102060.0
Jiří Fischer,102060.0
Jocelyn Thibault,77112.0
Jocelyn Thibault,77112.0
Jocelyn Thibault,77112.0
"Тибо, Жослен",77112.0
Joey Haddad,90720.0
Joey Haddad,90720.0
John Carter (Eishockeyspieler),79380.0
John Carter (ice hockey),79380.0
"John Gibson (ice hockey, born 1959)",92988.0
John Gibson (Eishockeytorwart),91173.6
John Gibson,91173.6
John Gibson (hokeista),91173.6
"Гибсон, Джон (хоккеист)",91173.6
"John Gibson (ice hockey, born 1993)",91173.6
